회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대
1548596288,정상회원,처인구-기타,남,33.0,미신청,.,normal,30대
1548913664,정상회원,서울 송파구-기타,여,62.0,미신청,.,normal,60대이상
1548947072,정상회원,수지구-신봉동,여,60.0,미신청,.,normal,60대이상
1549101120,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
1549143808,정상회원,수지구-성복동,여,43.0,미신청,.,normal,40대
1549299712,정상회원,중원구-성남동,남,63.0,미신청,.,normal,60대이상
1549412928,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,60대이상
1549429632,정상회원,수지구-상현동,여,53.0,미신청,수신,VIP,50대
1549524288,정상회원,수지구-신봉동,여,37.0,미신청,.,normal,30대
1549533568,정상회원,수지구-상현동,여,63.0,신청,.,normal,60대이상
1549698752,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
1549969728,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대
1549986432,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대
1550069952,정상회원,수원 영통구-기타,여,33.0,미신청,.,normal,30대
1550075520,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
1550140480,정상회원,수지구-상현동,여,21.0,미신청,.,normal,20대이하
1550662016,정상회원,수지구-동천동,남,65.0,미신청,.,VIP,60대이상
1550960832,정상회원,수지구-동천동,여,49.0,미신청,.,normal,40대
1550968256,정상회원,기흥구-언남동,여,60.0,미신청,.,normal,60대이상
1550997952,정상회원,수지구-상현동,남,37.0,미신청,.,normal,30대
1551109312,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대
155122624,정상회원,서울 강남구-기타,여,57.0,미신청,.,normal,50대
1551302336,정상회원,수지구-성복동,여,49.0,미신청,.,normal,40대
1551322752,정상회원,분당구-백현동,여,44.0,미신청,.,normal,40대
1551350592,정상회원,수지구-상현동,여,39.0,미신청,.,normal,30대
1551393280,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대
1551400704,정상회원,기타-기타,남,59.0,미신청,.,normal,50대
1551525056,정상회원,기타-기타,여,39.0,미신청,.,normal,30대
1551621568,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,30대
155174592,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상
1551784896,정상회원,수지구-죽전동,여,45.0,미신청,수신,normal,40대
1551816448,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
1552100416,정상회원,수원 권선구-기타,남,49.0,미신청,.,normal,40대
1552128256,정상회원,처인구-기타,여,34.0,미신청,.,normal,30대
1552196928,정상회원,수지구-성복동,여,60.0,미신청,.,normal,60대이상
1552209920,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대
1552313856,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,60대이상
1552510592,정상회원,수지구-성복동,여,31.0,미신청,.,normal,30대
1552545856,정상회원,기타-기타,여,60.0,미신청,.,normal,60대이상
1552607104,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대
1552892928,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,40대
1553271552,정상회원,수지구-신봉동,여,45.0,신청,.,normal,40대
1553446016,정상회원,기타-기타,여,35.0,미신청,.,normal,30대
1553601920,정상회원,수지구-동천동,여,36.0,신청,.,normal,30대
1553624192,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대
1553817216,정상회원,수지구-기타,여,42.0,미신청,.,normal,40대
1553867328,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대
1553882176,정상회원,기타-기타,여,37.0,미신청,.,normal,30대
1553960128,정상회원,수지구-상현동,남,60.0,신청,.,normal,60대이상
1554013952,정상회원,기흥구-보정동,여,50.0,신청,.,normal,50대
155417728,정상회원,분당구-야탑동,여,53.0,미신청,.,normal,50대
1554270080,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대
1554346176,탈퇴,수지구-동천동,여,54.0,미신청,.,normal,50대
1554606016,정상회원,처인구-원삼면,여,40.0,미신청,.,normal,40대
1554722944,정상회원,수지구-동천동,여,33.0,미신청,.,normal,30대
1554743360,정상회원,수지구-동천동,남,50.0,미신청,.,normal,50대
1554802752,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,50대
1554878848,정상회원,수지구-신봉동,여,52.0,신청,.,normal,50대
155488256,정상회원,기타-기타,여,72.0,미신청,.,normal,60대이상
1555483904,정상회원,기흥구-동백동,여,46.0,미신청,.,normal,40대
1555535872,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대
1555782720,정상회원,기흥구-보정동,여,33.0,미신청,.,normal,30대
1555823552,탈퇴,기흥구-영덕동,여,51.0,미신청,.,normal,50대
1555882944,정상회원,수지구-신봉동,여,59.0,미신청,.,normal,50대
1555905216,정상회원,수원 팔달구-기타,여,52.0,미신청,.,normal,50대
1555981312,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
1556218880,정상회원,기흥구-보정동,여,35.0,미신청,.,normal,30대
155642304,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
155646016,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
155651584,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대
1556541824,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대
1556543680,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,60대이상
1556603072,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대
1556690304,정상회원,분당구-중동,여,50.0,미신청,.,normal,50대
1556697728,정상회원,수지구-성복동,여,33.0,미신청,.,normal,30대
155670144,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
1556720000,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
1556768256,정상회원,기타-기타,남,37.0,미신청,.,normal,30대
1557126464,정상회원,수지구-풍덕천동,남,35.0,미신청,.,normal,30대
1557343616,정상회원,수지구-신봉동,남,55.0,미신청,.,normal,50대
1557391872,정상회원,수지구-죽전동,남,37.0,미신청,.,normal,30대
1557527360,정상회원,수지구-상현동,여,66.0,미신청,.,normal,60대이상
155759232,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
1557646144,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대
1557785344,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
1557824320,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
1557831744,정상회원,기타-기타,여,49.0,미신청,.,normal,40대
1557905984,정상회원,기타-기타,여,62.0,미신청,.,normal,60대이상
1558258624,정상회원,수지구-동천동,여,48.0,신청,.,normal,40대
1558570432,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
1558720768,정상회원,기타-기타,여,53.0,미신청,.,normal,50대
1558739328,정상회원,기흥구-보정동,여,43.0,미신청,.,normal,40대
1559149504,정상회원,수지구-죽전동,여,49.0,미신청,.,normal,40대
1559210752,정상회원,수지구-신봉동,여,46.0,신청,.,normal,40대
155931840,정상회원,수지구-풍덕천동,여,49.0,미신청,수신,normal,40대
1559704448,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
1559956864,정상회원,기타-기타,여,33.0,미신청,.,normal,30대
1559969856,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대
1559993984,정상회원,수지구-상현동,여,28.0,미신청,.,normal,20대이하
1560170304,정상회원,수지구-동천동,남,49.0,신청,.,normal,40대
1560272384,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대
1560541504,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,50대
1560769792,정상회원,수지구-풍덕천동,여,22.0,미신청,.,normal,20대이하
1560977664,정상회원,수지구-상현동,여,39.0,신청,.,normal,30대
1561083456,정상회원,수지구-동천동,여,33.0,미신청,.,normal,30대
1561126144,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대
1561150272,정상회원,수지구-신봉동,여,56.0,미신청,.,normal,50대
1561185536,정상회원,기흥구-보정동,여,39.0,미신청,.,normal,30대
1561365568,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
1561408256,탈퇴,수지구-죽전동,여,64.0,미신청,.,normal,60대이상
1561556736,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
1561645824,정상회원,수지구-풍덕천동,여,31.0,미신청,.,normal,30대
1561888960,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,60대이상
1562035584,정상회원,기흥구-보정동,여,38.0,미신청,.,normal,30대
1562061568,정상회원,수지구-풍덕천동,여,78.0,미신청,.,normal,60대이상
1562152512,정상회원,수지구-신봉동,남,41.0,미신청,.,normal,40대
1562395648,정상회원,수지구-상현동,여,34.0,신청,.,normal,30대
1562772416,정상회원,기흥구-신갈동,여,40.0,미신청,.,normal,40대
1563026688,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
1563117632,정상회원,기타-기타,남,38.0,미신청,.,normal,30대
1563165888,정상회원,수지구-풍덕천동,남,40.0,미신청,.,normal,40대
1563253120,정상회원,수지구-상현동,여,63.0,신청,.,normal,60대이상
1563277248,탈퇴,수지구-상현동,여,49.0,미신청,.,normal,40대
1563293952,정상회원,수지구-동천동,여,62.0,미신청,.,normal,60대이상
1563312512,정상회원,수지구-죽전동,남,58.0,미신청,.,normal,50대
1563394176,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대
1563563072,정상회원,수지구-성복동,여,56.0,미신청,.,normal,50대
1563577920,정상회원,수지구-성복동,여,40.0,미신청,.,normal,40대
1563724544,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,50대
1563832192,정상회원,수지구-상현동,여,35.0,미신청,.,normal,30대
1563930560,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
1563932416,정상회원,수지구-풍덕천동,여,37.0,신청,.,normal,30대
1563941696,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대
1563950976,정상회원,수지구-상현동,남,41.0,미신청,.,normal,40대
1564019648,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대
1564160704,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대
1564162560,정상회원,수원 영통구-기타,남,63.0,미신청,.,normal,60대이상
1564840000,정상회원,수지구-신봉동,여,36.0,미신청,.,normal,30대
1564899392,정상회원,수지구-풍덕천동,여,31.0,미신청,.,normal,30대
1565235328,정상회원,수지구-상현동,여,61.0,미신청,.,normal,60대이상
1565348544,정상회원,수지구-동천동,여,32.0,미신청,수신,normal,30대
1565378240,정상회원,수지구-풍덕천동,여,63.0,신청,.,normal,60대이상
1565495168,정상회원,수지구-풍덕천동,여,29.0,미신청,.,normal,20대이하
1565649216,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,60대이상
1565743872,정상회원,수지구-상현동,여,34.0,미신청,.,normal,30대
1565808832,정상회원,분당구-금곡동,여,38.0,미신청,.,normal,30대
1565819968,정상회원,수지구-풍덕천동,여,33.0,미신청,.,normal,30대
1565845952,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대
1565909056,정상회원,분당구-서현동,여,34.0,미신청,.,normal,30대
1565949888,정상회원,수지구-성복동,여,34.0,미신청,.,normal,30대
1565979584,정상회원,수지구-성복동,여,64.0,신청,.,normal,60대이상
1566343360,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
1566391616,정상회원,수지구-동천동,여,42.0,미신청,.,normal,40대
1566528960,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,30대
1566701568,정상회원,기흥구-보정동,여,37.0,미신청,.,normal,30대
1567302912,정상회원,수지구-상현동,여,50.0,미신청,.,normal,50대
1567319616,정상회원,수지구-풍덕천동,여,61.0,미신청,.,normal,60대이상
1567373440,정상회원,수지구-신봉동,여,40.0,신청,.,normal,40대
1567399424,정상회원,수지구-죽전동,여,59.0,미신청,수신,normal,50대
156741056,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
1567416128,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대
1567434688,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대
1567546048,정상회원,수지구-성복동,여,31.0,미신청,.,normal,30대
1567551616,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
1567601728,정상회원,수지구-동천동,여,26.0,미신청,.,normal,20대이하
1567735360,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
1567846720,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대
156787456,정상회원,수지구-풍덕천동,여,48.0,신청,.,normal,40대
1567883840,정상회원,수지구-풍덕천동,여,58.0,미신청,수신,normal,50대
156813440,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
1568271744,정상회원,수지구-죽전동,여,51.0,미신청,.,normal,50대
1568277312,정상회원,수지구-동천동,여,71.0,미신청,수신,normal,60대이상
1568294016,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
1568329280,정상회원,기흥구-영덕동,여,66.0,미신청,.,normal,60대이상
1568631808,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대
1568767296,정상회원,화성-기타,여,31.0,미신청,.,normal,30대
1568895360,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대
1569145920,정상회원,서울 강남구-기타,여,39.0,미신청,.,normal,30대
1569205312,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
1569209024,정상회원,수지구-동천동,남,26.0,미신청,.,normal,20대이하
1569220160,정상회원,기흥구-마북동,여,37.0,미신청,수신,normal,30대
1569270272,정상회원,수원 영통구-기타,여,32.0,미신청,수신,normal,30대
1569678592,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대
1569776960,정상회원,기흥구-청덕동,여,38.0,미신청,.,normal,30대
1569853056,정상회원,수지구-상현동,여,74.0,미신청,.,normal,60대이상
1569914304,정상회원,수지구-상현동,여,37.0,미신청,.,normal,30대
1569944000,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
1570046080,정상회원,수지구-풍덕천동,여,29.0,미신청,.,normal,20대이하
1570227968,정상회원,수지구-신봉동,여,37.0,미신청,.,normal,30대
1570266944,정상회원,수지구-성복동,여,54.0,신청,.,normal,50대
1570272512,정상회원,수지구-상현동,여,37.0,미신청,.,normal,30대
1570309632,정상회원,수지구-상현동,여,60.0,미신청,.,normal,60대이상
1570406144,정상회원,수지구-동천동,여,32.0,미신청,.,normal,30대
