회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액
154589952,정상회원,분당구-중동,여,56.0,미신청,.,normal,50대,3829.0
1546070272,정상회원,수지구-상현동,여,57.0,미신청,.,normal,50대,406178.0
1546348672,정상회원,수지구-성복동,여,68.0,미신청,.,normal,60대이상,132861.0
1546437760,정상회원,수지구-풍덕천동,여,77.0,신청,.,normal,60대이상,904980.0
1546864640,정상회원,수지구-동천동,여,35.0,미신청,.,normal,30대,58007.0
1546903616,정상회원,기흥구-보정동,여,43.0,미신청,.,normal,40대,136307.0
1547040960,정상회원,화성-기타,여,42.0,미신청,.,normal,40대,97445.0
1547241408,정상회원,수지구-상현동,여,33.0,미신청,.,normal,30대,181103.0
1547285952,정상회원,수지구-동천동,여,53.0,미신청,.,normal,50대,3733.0
1547417728,정상회원,수지구-성복동,여,62.0,미신청,.,VIP,60대이상,2290211.0
1547430720,정상회원,수지구-죽전동,여,35.0,미신청,.,normal,30대,28812.0
1547451136,정상회원,수지구-동천동,여,41.0,미신청,.,normal,40대,132286.0
1547814912,정상회원,수지구-풍덕천동,여,69.0,미신청,.,normal,60대이상,7658.0
1547978240,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대,942560.0
1548084032,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대,39245.0
1548217664,정상회원,수지구-상현동,여,53.0,미신청,.,normal,50대,219967.0
1548345728,정상회원,수지구-상현동,여,33.0,미신청,.,normal,30대,3446.0
1548562880,정상회원,분당구-야탑동,여,61.0,미신청,.,normal,60대이상,14549.0
1548596288,정상회원,처인구-기타,남,33.0,미신청,.,normal,30대,15507.0
1548913664,정상회원,서울 송파구-기타,여,62.0,미신청,.,normal,60대이상,7179.0
1548947072,정상회원,수지구-신봉동,여,60.0,미신청,.,normal,60대이상,1866021.0
1549101120,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대,64477.0
1549143808,정상회원,수지구-성복동,여,43.0,미신청,.,normal,40대,18474.0
1549299712,정상회원,중원구-성남동,남,63.0,미신청,.,normal,60대이상,3255.0
1549412928,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,60대이상,468266.0
1549429632,정상회원,수지구-상현동,여,53.0,미신청,수신,VIP,50대,1123184.0
1549524288,정상회원,수지구-신봉동,여,37.0,미신청,.,normal,30대,34765.0
1549533568,정상회원,수지구-상현동,여,63.0,신청,.,normal,60대이상,510311.0
1549698752,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,116204.0
1549969728,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대,82512.0
1549986432,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,274239.0
1550069952,정상회원,수원 영통구-기타,여,33.0,미신청,.,normal,30대,87967.0
1550075520,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대,108356.0
1550140480,정상회원,수지구-상현동,여,21.0,미신청,.,normal,20대이하,411600.0
1550662016,정상회원,수지구-동천동,남,65.0,미신청,.,VIP,60대이상,1916994.0
1550960832,정상회원,수지구-동천동,여,49.0,미신청,.,normal,40대,52839.0
1550968256,정상회원,기흥구-언남동,여,60.0,미신청,.,normal,60대이상,51689.0
1550997952,정상회원,수지구-상현동,남,37.0,미신청,.,normal,30대,66335.0
1551109312,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,38480.0
155122624,정상회원,서울 강남구-기타,여,57.0,미신청,.,normal,50대,26036.0
1551302336,정상회원,수지구-성복동,여,49.0,미신청,.,normal,40대,1086519.0
1551322752,정상회원,분당구-백현동,여,44.0,미신청,.,normal,40대,588010.0
1551350592,정상회원,수지구-상현동,여,39.0,미신청,.,normal,30대,156407.0
1551393280,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대,184932.0
1551400704,정상회원,기타-기타,남,59.0,미신청,.,normal,50대,103569.0
1551525056,정상회원,기타-기타,여,39.0,미신청,.,normal,30대,56283.0
1551621568,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,30대,18762.0
155174592,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상,42883.0
1551784896,정상회원,수지구-죽전동,여,45.0,미신청,수신,normal,40대,38096.0
1551816448,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,95088.0
1552100416,정상회원,수원 권선구-기타,남,49.0,미신청,.,normal,40대,67387.0
1552128256,정상회원,처인구-기타,여,34.0,미신청,.,normal,30대,57241.0
1552196928,정상회원,수지구-성복동,여,60.0,미신청,.,normal,60대이상,100258.0
1552209920,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대,205630.0
1552313856,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,60대이상,22590.0
1552510592,정상회원,수지구-성복동,여,31.0,미신청,.,normal,30대,180721.0
1552545856,정상회원,기타-기타,여,60.0,미신청,.,normal,60대이상,17613.0
1552607104,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대,58064.0
1552892928,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,40대,248540.0
1553271552,정상회원,수지구-신봉동,여,45.0,신청,.,normal,40대,623237.0
1553446016,정상회원,기타-기타,여,35.0,미신청,.,normal,30대,5743.0
1553601920,정상회원,수지구-동천동,여,36.0,신청,.,normal,30대,418969.0
1553624192,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대,70259.0
1553817216,정상회원,수지구-기타,여,42.0,미신청,.,normal,40대,146051.0
1553867328,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대,722868.0
1553882176,정상회원,기타-기타,여,37.0,미신청,.,normal,30대,3159.0
1553960128,정상회원,수지구-상현동,남,60.0,신청,.,normal,60대이상,435720.0
1554013952,정상회원,기흥구-보정동,여,50.0,신청,.,normal,50대,650597.0
155417728,정상회원,분당구-야탑동,여,53.0,미신청,.,normal,50대,4977.0
1554270080,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대,132764.0
1554346176,탈퇴,수지구-동천동,여,54.0,미신청,.,normal,50대,25079.0
1554606016,정상회원,처인구-원삼면,여,40.0,미신청,.,normal,40대,33694.0
1554722944,정상회원,수지구-동천동,여,33.0,미신청,.,normal,30대,35799.0
1554743360,정상회원,수지구-동천동,남,50.0,미신청,.,normal,50대,4595.0
1554802752,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,50대,755521.0
1554878848,정상회원,수지구-신봉동,여,52.0,신청,.,normal,50대,663920.0
155488256,정상회원,기타-기타,여,72.0,미신청,.,normal,60대이상,12922.0
1555483904,정상회원,기흥구-동백동,여,46.0,미신청,.,normal,40대,46616.0
1555535872,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,116588.0
1555782720,정상회원,기흥구-보정동,여,33.0,미신청,.,normal,30대,16656.0
1555823552,탈퇴,기흥구-영덕동,여,51.0,미신청,.,normal,50대,15717.0
1555882944,정상회원,수지구-신봉동,여,59.0,미신청,.,normal,50대,143963.0
1555905216,정상회원,수원 팔달구-기타,여,52.0,미신청,.,normal,50대,77017.0
1555981312,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,116358.0
1556218880,정상회원,기흥구-보정동,여,35.0,미신청,.,normal,30대,10720.0
155642304,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대,35609.0
155646016,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,107399.0
155651584,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대,66528.0
1556541824,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대,217204.0
1556543680,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,60대이상,17708.0
1556603072,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대,187708.0
1556690304,정상회원,분당구-중동,여,50.0,미신청,.,normal,50대,35608.0
1556697728,정상회원,수지구-성복동,여,33.0,미신청,.,normal,30대,28812.0
155670144,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,113333.0
1556720000,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,142722.0
1556768256,정상회원,기타-기타,남,37.0,미신청,.,normal,30대,33120.0
1557126464,정상회원,수지구-풍덕천동,남,35.0,미신청,.,normal,30대,9380.0
1557343616,정상회원,수지구-신봉동,남,55.0,미신청,.,normal,50대,249352.0
1557391872,정상회원,수지구-죽전동,남,37.0,미신청,.,normal,30대,87106.0
1557527360,정상회원,수지구-상현동,여,66.0,미신청,.,normal,60대이상,64802.0
155759232,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,7581.0
1557646144,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대,45046.0
1557785344,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,5169.0
1557824320,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,37714.0
1557831744,정상회원,기타-기타,여,49.0,미신청,.,normal,40대,31205.0
1557905984,정상회원,기타-기타,여,62.0,미신청,.,normal,60대이상,37523.0
1558258624,정상회원,수지구-동천동,여,48.0,신청,.,normal,40대,652852.0
1558570432,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,220330.0
1558720768,정상회원,기타-기타,여,53.0,미신청,.,normal,50대,19106.0
1558739328,정상회원,기흥구-보정동,여,43.0,미신청,.,normal,40대,142144.0
1559149504,정상회원,수지구-죽전동,여,49.0,미신청,.,normal,40대,22973.0
1559210752,정상회원,수지구-신봉동,여,46.0,신청,.,normal,40대,288983.0
155931840,정상회원,수지구-풍덕천동,여,49.0,미신청,수신,normal,40대,857810.0
1559704448,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,12060.0
1559956864,정상회원,기타-기타,여,33.0,미신청,.,normal,30대,3255.0
1559969856,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대,28333.0
1559993984,정상회원,수지구-상현동,여,28.0,미신청,.,normal,20대이하,6700.0
1560170304,정상회원,수지구-동천동,남,49.0,신청,.,normal,40대,621513.0
1560272384,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대,85382.0
1560541504,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,50대,85453.0
1560769792,정상회원,수지구-풍덕천동,여,22.0,미신청,.,normal,20대이하,779835.0
1560977664,정상회원,수지구-상현동,여,39.0,신청,.,normal,30대,507321.0
1561083456,정상회원,수지구-동천동,여,33.0,미신청,.,normal,30대,20484.0
1561126144,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,50310.0
1561150272,정상회원,수지구-신봉동,여,56.0,미신청,.,normal,50대,18953.0
1561185536,정상회원,기흥구-보정동,여,39.0,미신청,.,normal,30대,44606.0
1561365568,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,71867.0
1561408256,탈퇴,수지구-죽전동,여,64.0,미신청,.,normal,60대이상,195134.0
1561556736,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,304104.0
1561645824,정상회원,수지구-풍덕천동,여,31.0,미신청,.,normal,30대,144156.0
1561888960,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,60대이상,171244.0
1562035584,정상회원,기흥구-보정동,여,38.0,미신청,.,normal,30대,239301.0
1562061568,정상회원,수지구-풍덕천동,여,78.0,미신청,.,normal,60대이상,45582.0
1562152512,정상회원,수지구-신봉동,남,41.0,미신청,.,normal,40대,1398000.0
1562395648,정상회원,수지구-상현동,여,34.0,신청,.,normal,30대,604913.0
1562772416,정상회원,기흥구-신갈동,여,40.0,미신청,.,normal,40대,14167.0
1563026688,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,299412.0
1563117632,정상회원,기타-기타,남,38.0,미신청,.,normal,30대,40586.0
1563165888,정상회원,수지구-풍덕천동,남,40.0,미신청,.,normal,40대,116969.0
1563253120,정상회원,수지구-상현동,여,63.0,신청,.,normal,60대이상,1193009.0
1563277248,탈퇴,수지구-상현동,여,49.0,미신청,.,normal,40대,169426.0
1563293952,정상회원,수지구-동천동,여,62.0,미신청,.,normal,60대이상,97827.0
1563312512,정상회원,수지구-죽전동,남,58.0,미신청,.,normal,50대,7658.0
1563394176,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대,97252.0
1563563072,정상회원,수지구-성복동,여,56.0,미신청,.,normal,50대,199100.0
1563577920,정상회원,수지구-성복동,여,40.0,미신청,.,normal,40대,1194784.0
1563724544,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,50대,198237.0
1563832192,정상회원,수지구-상현동,여,35.0,미신청,.,normal,30대,4212.0
1563930560,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,18858.0
1563932416,정상회원,수지구-풍덕천동,여,37.0,신청,.,normal,30대,525857.0
1563941696,정상회원,수지구-성복동,여,41.0,미신청,.,normal,40대,92179.0
1563950976,정상회원,수지구-상현동,남,41.0,미신청,.,normal,40대,411407.0
1564019648,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대,173445.0
1564160704,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대,110039.0
1564162560,정상회원,수원 영통구-기타,남,63.0,미신청,.,normal,60대이상,31588.0
1564840000,정상회원,수지구-신봉동,여,36.0,미신청,.,normal,30대,15028.0
1564899392,정상회원,수지구-풍덕천동,여,31.0,미신청,.,normal,30대,13018.0
1565235328,정상회원,수지구-상현동,여,61.0,미신청,.,normal,60대이상,27759.0
1565348544,정상회원,수지구-동천동,여,32.0,미신청,수신,normal,30대,271425.0
1565378240,정상회원,수지구-풍덕천동,여,63.0,신청,.,normal,60대이상,883793.0
1565495168,정상회원,수지구-풍덕천동,여,29.0,미신청,.,normal,20대이하,141068.0
1565649216,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,60대이상,1391013.0
1565743872,정상회원,수지구-상현동,여,34.0,미신청,.,normal,30대,2010.0
1565808832,정상회원,분당구-금곡동,여,38.0,미신청,.,normal,30대,32928.0
1565819968,정상회원,수지구-풍덕천동,여,33.0,미신청,.,normal,30대,118693.0
1565845952,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대,127978.0
1565909056,정상회원,분당구-서현동,여,34.0,미신청,.,normal,30대,50732.0
1565949888,정상회원,수지구-성복동,여,34.0,미신청,.,normal,30대,38252.0
1565979584,정상회원,수지구-성복동,여,64.0,신청,.,normal,60대이상,807321.0
1566343360,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,1865579.0
1566391616,정상회원,수지구-동천동,여,42.0,미신청,.,normal,40대,29099.0
1566528960,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,30대,199136.0
1566701568,정상회원,기흥구-보정동,여,37.0,미신청,.,normal,30대,29865.0
1567302912,정상회원,수지구-상현동,여,50.0,미신청,.,normal,50대,192973.0
1567319616,정상회원,수지구-풍덕천동,여,61.0,미신청,.,normal,60대이상,170574.0
1567373440,정상회원,수지구-신봉동,여,40.0,신청,.,normal,40대,1115522.0
1567399424,정상회원,수지구-죽전동,여,59.0,미신청,수신,normal,50대,2584.0
156741056,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,44605.0
1567416128,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대,19719.0
1567434688,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대,219390.0
1567546048,정상회원,수지구-성복동,여,31.0,미신청,.,normal,30대,55709.0
1567551616,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,35417.0
1567601728,정상회원,수지구-동천동,여,26.0,미신청,.,normal,20대이하,62467.0
1567735360,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,223507.0
